# Game: 対魔忍RPG (Code: taimaninrpg)
category_name,reading,word,description
人名,かみむらまいか,神村舞華,
人名,かりな,カリナ,
人名,かりにゅうぶうさぎたいてぃなうぉーれる,【仮入部ウサギ隊】ティナ・ウォーレル,
人名,かりんぶらんふぉーど,カリン・ブランフォード,
人名,かりーなこくらん,カリーナ・コクラン,
人名,かんざきじゅうべえ,金崎銃兵衛,
人名,かんなぎかえで,巫部楓葉,
人名,かんばんむすめのきゅうじつちんしゅんたお,【看板娘の休日】陳春桃,
人名,がくえんせいかつしみずかんな,【学園生活】清水神流,
人名,がくえんでびゅーせどなあるすとな,【学園デビュー】セドナ・アルストナ,
人名,がくえんもくしろくいずもつる,【学園黙示録】出雲鶴,
人名,がくえんもくしろくまりかくりしゅな,【学園黙示録】マリカ・クリシュナ,
人名,がくせいにいづまきせほたる,【学生新妻】喜瀬蛍,
人名,がんたいさんたあいなうぃんちぇすたー,【眼帯サンタ】アイナ・ウィンチェスター,
人名,がーるずばんどふたばりりーらむせす,【ガールズバンド】双葉・リリー・ラムセス,
人名,きいちあずさ,鬼壱あずさ,
人名,きかいじかけのあくやくれいじょうしありー,【機械仕掛けの悪役令嬢】シアリー,
人名,きしらてぃくーる,騎士ラティクール,
人名,きじんりんこ,鬼神凜子,
人名,きせほたる,喜瀬蛍,
人名,きそうさいか,機装災禍,
人名,きとんぎょっけんいずもつる,【機遁玉鍵】出雲鶴,
人名,きままなようへいえりかぶらっくもあ,【気ままな傭兵】エリカ・ブラックモア,
人名,きゃっとぽりすかのん,【キャットポリス】カノン,
人名,きょうこうのまじょしょうぞくはとりしづか,【恐慌の魔女装束】羽鳥志津香,
人名,きょうしゅうへいそうさなださき,【強襲兵装】眞田咲,
人名,きょうそうてんかいこうかわあすか,【強装展開】甲河アスカ,
人名,きらめくそうひょうきららあんどひょうじんきらら,【煌めく双氷】きらら＆氷神きらら,
人名,きりがすみりつは,霧霞律芭,
人名,きりさきあかずきんくしのべすみか,【切裂き赤ずきん】櫛延澄香,
人名,きりさそうせいやりりのーえ,【霧誘う聖夜】リリノーエ,
人名,きりのせいぼりりのーえ,【霧の聖母】リリノーエ,
人名,きりはらじゅんこ,霧原純子,
人名,ぎしきしょうぞくみりあむ,【儀式装束】ミリアム,
人名,ぎゃりりばきぐわちーんだじゃめ,【ギャリリバキグワチーン】ダジャメ,
人名,くうそうぶしんあきやまりんこ,【空装武神】秋山凜子,
人名,くぎみつくろえ,釘光クロエ,
人名,くしのべすみか,櫛延澄香,
人名,くずみみおな,九須見澪奈,
人名,くつきまひる,朽木真妃留,
人名,くどうぶそうやつむらさき,【駆動武装】八津紫,
人名,くらくる,クラクル,
人名,くらしっくめいどうぃっちりりす,【クラシックメイドウィッチ】リリス,
人名,くらはしほくと,鞍橋ほくと,
人名,くりあろーべる,クリア・ローベル,
人名,くりすますあきやまりんこ,【クリスマス】秋山凜子,
人名,くりすますあるばいたーいがわさくら,【Xmasアルバイター】井河さくら,
人名,くりすますあんりーどぼにー,【クリスマス】アンリード・ボニー,
人名,くりすますいなげなつ,【クリスマス】稲毛夏,
人名,くりすますおにさききらら,【クリスマス】鬼崎きらら,
人名,くりすますほまれなお,【クリスマス】穂稀なお,
人名,くりすますむすめしのはらまり,【クリスマス娘】篠原まり,
人名,くりすますゆーり,【クリスマス】ユーリ,
人名,くるみえすさかざき,クルミ・S・坂崎,
人名,くれは,クレハ,
人名,くれりあふぉらーね,クレリア・フォラーネ,
人名,くろきしずく,黒騎雫,
人名,くろたにかい,黒谷甲斐,
人名,くろだともえ,黒田巴,
人名,くろねこせんせい,黒猫先生,
人名,くろーんあさぎ,クローンアサギ,
人名,くーりっじ,クーリッジ,
人名,ぐらん,グラン,
人名,ぐろーりあ,グローリア,
人名,ぐんしんのよそおいてっかいんかをる,【軍神の装】鉄華院カヲル,
人名,けいこくのちあたまも,【傾国のチア】玉藻,
人名,けいこはじめさなだほむら,【稽古初め】眞田焔,
人名,けいりーまいやーず,ケイリー・マイヤーズ,
人名,けがれみのはいとくぶりじっと,【穢れ身の背徳】ブリジット,
人名,けっこんのぎしきゔぁいおら,【結魂の儀式】ヴァイオラ,
人名,けっこんのぎしきヴぁいおら,【結魂の儀式】ヴァイオラ,
人名,けんじゃのうぇでぃんぐしゅゔぁりえ,【賢者のウェディング】シュヴァリエ,
人名,けんじゃのうぇでぃんぐしゅヴぁりえ,【賢者のウェディング】シュヴァリエ,
人名,けんじゃのばかんすしゅゔぁりえ,【賢者のバカンス】シュヴァリエ,
人名,けんじゃのばかんすしゅヴぁりえ,【賢者のバカンス】シュヴァリエ,
人名,げんえいしらぬい,幻影不知火,
人名,げんえいのはなよめみずきしらぬい,【幻影の花嫁】水城不知火,
人名,げんえいのまじょ,幻影の魔女,
人名,げんせかいこうあまみやしすい,【現世邂逅】天宮紫水,
人名,こいのえいしょうかいりのあせりんぐ,【恋の詠唱会】リノア・セリング,
人名,こいののろいしめりぃ,【恋の呪い師】メリィ,
人名,こいのやかいしんがんじくれない,【恋の夜会】心願寺紅,
人名,こうえんでーとりりむ,【公園デート】リリム,
人名,こうかわあすか,甲河アスカ,
人名,こうきどうちあへいそうこうかわあすか,【高機動チア兵装】甲河アスカ,
人名,こうけつきょうかーら,紅血卿カーラ,
人名,こうさかしずる,高坂静流,
人名,こうそくのしんきななせまい,【拘束の紙気】七瀬舞,
人名,こうづきさな,上月佐那,
人名,こうてつのじょがくせいこうかわあすか,【鋼鉄の女学生】甲河アスカ,
人名,こうてつのたいまにんこうかわあすか,【鋼鉄の対魔忍】甲河アスカ,
人名,こうてつのはなよめこうかわあすか,【鋼鉄の花嫁】甲河アスカ,
人名,こうふくなみらいりのあせりんぐ,【幸福な未来】リノア・セリング,
人名,こうやのおにぎゃるふらんしす,【荒野の鬼ギャル】フランシス,
人名,こくいにいだかれしきんいろじごくまるあきら,【黒衣に抱かれし金色】地獄丸アキラ,
人名,こくおういんよるや,黒鳳院ヨルヤ,
人名,ここあらぴゅせる,ココア・ラピュセル,
人名,ことのはこよみ,琴ノ葉暦末,
人名,ごうしんえんのたいまにんよりべつとめ,【劫身炎の対魔忍】寄辺都留,
人名,ごうりきむそうやつむらさき,【剛力無双】八津紫,
人名,ごぎょうじゃくめついなげなつ,【五行寂滅】稲毛夏,
人名,ごくえんのじょおうあすたろと,【獄炎の女王】アスタロト,
人名,ごしゃしんせいしんがんじくれない,【五車新生】心願寺紅,
人名,ごばんたいひっとうかみむらまいか,【伍番隊筆頭】神村舞華,
人名,ごほうししーぷえれーな,【ご奉仕シープ】エレーナ,
人名,ごりやくいなりたまも,【御利益稲荷？】玉藻,
人名,さいきょうとさいきょうあさぎあんどおぼろ,【最強と最凶】アサギ＆朧,
人名,さいきょうのたいまにんいがわあさぎ,【最強の対魔忍】井河アサギ,
人名,さくかなめ,佐久かなめ,
人名,さくらぎしいな,櫻木椎菜,
人名,さなださき,眞田咲,
人名,さなだほむら,眞田焔,
人名,さにーざばにーひのでひまり,【サニー・ザ・バニー】日ノ出陽葵,
人名,さまーすとーむりーな,【サマーストーム】リーナ,
人名,さまーばかんすふうまときこ,【サマーバカンス】ふうま時子,
人名,さやねお,沙耶NEO,
人名,さりーろばーつ,サリー・ロバーツ,
人名,さんためいどゆーりや,【サンタメイド】ユーリヤ,
人名,さんらいずちあーひのでひまり,【サンライズチアー】日ノ出陽葵,
人名,さーきっとのひめしゃろんおるれあす,【サーキットの姫】シャロン・オルレアス,
人名,ざひーろーみしぇあしるきーす,【ザ・ヒーロー】ミシェア・シルキース,
人名,ざんきのたいまにんあきやまりんこ,【斬鬼の対魔忍】秋山凜子,
人名,ざんこくちょこじごくくぎみつくろえ,【残酷！チョコ地獄】釘光クロエ,
人名,しありー,シアリー,
人名,しあわせをはこんでりーしあ,【幸せを運んで】リーシア,
人名,しえんがたへいそうこうかわあすか,【支援型兵装】甲河アスカ,
人名,しがあさつき,志賀あさつき,
人名,しがらきまめ,信楽まめ,
人名,しきしましめい,屍忌島シメイ,
人名,しきたりうえはらしかのすけ,【仕来り】上原鹿之助,
人名,しきみ,シキミ,
人名,しきれいか,志木麗佳,
人名,しけんへいそうどなばろうず,【試験兵装】ドナ・バロウズ,
人名,しげもりゆきよ,繁森幸代,
人名,ししがみじさい,獅子神自斎,
人名,ししむらころ,死々村孤路,
人名,しじまむぎ,詩嶋麦,
人名,しじょうきさらぎ,四條如月,
人名,したづみりすぺくとろーら,【下積みリスペクト】ローラ,
人名,したづみりーな,【下積み】リーナ,
人名,しっそうけいたいきいちあずさ,【疾走形態】鬼壱あずさ,
人名,しっとすんなよどろれす,【嫉妬すんなよw】ドロレス,
人名,しっぽうやえ,七宝八重,
人名,しつじでたいまにんふうまあまね,【執事で対魔忍】ふうま天音,
人名,しどうりんか,紫藤凜花,
人名,しののめやひろ,死乃々目八尋,
人名,しのはらまり,篠原まり,
人名,しみずかんな,清水神流,
人名,しゃえいりんあやの,射影輪文乃,
人名,しゃおれい,シャオレイ,
人名,しゃくじいそうみ,石神井爽美,
人名,しゃろんおるれあす,シャロン・オルレアス,
人名,しゅんげんれいしふうまときこ,【春厳麗姉】ふうま時子,
人名,しゅゔぁりえ,シュヴァリエ,
人名,しゅヴぁりえ,シュヴァリエ,
人名,しょうがつおにさききらら,【正月】鬼崎きらら,
人名,しょうがつまじんへびこさま,【正月】魔神蛇子さま,
人名,しょうがつみずきしらぬい,【正月】水城不知火,
人名,しょうがつみずきゆきかぜ,【正月】水城ゆきかぜ,
人名,しょうがつみらべるべる,【正月】ミラベル・ベル,
人名,しょうじょときこ,少女時子,
人名,しょかのしょうぶふくはやみここね,【初夏の勝負服】速水心寧,
人名,しょかのちょこせしりあちぇろ,【初夏のチョコ】セシリア・チェロ,
人名,しょしゅんまきしまあやめ,【初春】槇島あやめ,
人名,しょじょうはつみ,処条はつみ,
人名,しりょうきしうぃすぷ,【死霊騎士】ウィスプ,
人名,しりょうきしわいと,【死霊騎士】ワイト,
人名,しるばーきゅー,シルバーQ,
人名,しろきさきゅばす,白きサキュバス,
人名,しろくまたろー,白熊タロー,
人名,しんえいかをる,新鋭カヲル,
人名,しんがんいっとうりゅうあきやまりんこ,【神眼逸刀流】秋山凜子,
人名,しんがんじかえで,心願寺楓,
人名,しんがんじくれない,心願寺紅,
人名,しんがんじふみか,心願寺文香,
人名,しんがんじめいどがしらまきしまあやめ,【心願寺メイド頭】槇島あやめ,
人名,しんきまい,神気舞,
人名,しんけんせっかじぇねらるはろうぃんるね,【心堅石穿】ジェネラルハロウィン・ルネ,
人名,しんしゅんこいいろむすめいそざきいおり,【新春恋色娘】磯咲伊織,
人名,しんしゅんひくつみこいちもんじみいこ,【新春卑屈巫女】一文字魅衣子,
人名,しんせいかつおうえんめるしー,【新生活応援】メルシー,
人名,しんそのけつみゃくふぇりしあ,【真祖の血脈】フェリシア,
人名,しんぞうてっきじぇねらるはろうぃんるね,【新造鉄騎】ジェネラルハロウィン・ルネ,
人名,しんねんあらしぞめりーな,【新年嵐初】リーナ,
人名,しんねんまんきつこうかわあすか,【新年満喫】甲河アスカ,
人名,しー96いがわあさぎ,【C96】井河アサギ,
人名,しー97なんばー16そにあ,【C97】NO.16ソニア,
人名,しーくれっとみっしょんあんねろーぜ,【シークレット・ミッション】アンネローゼ,
人名,じぇいどぶらいどゆりひすい,【ジェイドブライド】由利翡翠,
人名,じぇねらるはろうぃんるね,ジェネラルハロウィン・ルネ,
人名,じこりゅうおんなきょうしみりあむ,【自己流女教師】ミリアム,
人名,じごくまるあきら,地獄丸アキラ,
人名,じじょたちとまわりひめふうままわり,【侍女たちと廻姫】ふうま廻,
人名,じゃえんこんいんいんぐりっど,【邪炎婚姻】イングリッド,
人名,じゃぱんのしのびふうまあき,【JAPANの忍】ふうま亜希,
人名,じゅの,ジュノ,
人名,じゅろうのなつやすみかんなぎかえで,【呪狼の夏休み】巫部楓葉,
人名,じゅんぱくとこくよくみなさき,【純白と黒翼】ミナサキ,
人名,じゅーんぶらいどあんじぇ,【ジューンブライド】アンジェ,
人名,じょうにんぶしちんちゅんたお,【情人節】陳春桃,
人名,じんがいのおりょう,人外のお諒,
人名,すいむすーつくろだともえ,【スイムスーツ】黒田巴,
人名,すいりくりょうようせいふくあまなきうい,【水陸両用制服】天泣憂,
人名,すずみのなつごおりしみずかんな,【涼みの夏氷】清水神流,
人名,すねーくれでぃ,スネークレディ,
人名,すみたにゆみ,澄谷夕美,
人名,すんうーやん,スン・ウーヤン,
人名,すーぱーそにこ,すーぱーそに子,
人名,せいあいばれんたいんまやこーでりあ,【誓愛バレンタイン】マヤ・コーデリア,
人名,せいさんなるじょおうばちおぼろ,【凄惨なる女王蜂】朧,
人名,せいしゅうちょうてんきせほたる,【清秋澄天】喜瀬蛍,
人名,せいしゅんすぱいくしんがんじくれない,【青春スパイク】心願寺紅,
人名,せいしんはんてんよこえんはずみ,【精神反転】横園はずみ,
人名,せいひつなるらいこうきりはらじゅんこ,【静謐なる雷光】霧原純子,
人名,せいふくいいんちょうしのはらまり,【制服委員長】篠原まり,
人名,せいふくのざんきあきやまりんこ,【制服の斬鬼】秋山凜子,
人名,せいふくはんきみなせもみじ,【制服半鬼】皆瀬もみじ,
人名,せいやのおたのしみあんじぇ,【聖夜のお楽しみ】アンジェ,
人名,せいやのたこむすめあいしゅうへびこ,【聖夜の蛸娘】相州蛇子,
人名,せいやのはなこうさかしずる,【聖夜の花】高坂静流,
人名,せいやのばくげきがらすはつかぜ,【聖夜の爆撃ガラス】ハツカゼ,
人名,せいろん,セイロン,
人名,せしりあちぇろ,セシリア・チェロ,
人名,せっかのせいこうえんぶいがわあさぎ,【雪華の聖光艶舞】井河アサギ,
人名,せつなぐれいす,雪那・グレイス,
人名,せどなあるすとな,セドナ・アルストナ,
人名,せな,セナ,
人名,せのか,セノカ,
人名,せらすてす,セラステス,
人名,せるゔぃあろーざまりー,セルヴィア・ローザマリー,
人名,せるヴぃあろーざまりー,セルヴィア・ローザマリー,
人名,せんにゅうそうびふうまあき,【潜入装備】ふうま亜希,
人名,せんぼんのっくそにあ,【千本ノック】ソニア,
人名,せんらんばにーほしのみつき,【扇嵐バニー】星乃深月,
人名,せんりつのちあそうまなるみ,【戦慄のチア】相馬成美,
人名,せんりつのはらえそうまなるみ,【戦慄の祓】相馬成美,
人名,せんりふくつわかいときこ,【千里不屈】若い時子,
人名,せんりょうわかなめるめえるひぇむ,【千両若菜】メルメ・エルヒェム,
人名,ぜしかふぁるふぁー,ゼシカ・ファルファー,
人名,ぜろれんじしゅーたーあいな,【ゼロレンジシューター】アイナ,
人名,そういのちしるべしゅかごもりざくろ,【創命導手】花護守ざくろ,
人名,そうえんのせんとうきょうさなだほむら,【槍炎の戦闘狂】眞田焔,
人名,そうえんらんぶうぇすた,【蒼炎乱舞】ウェスタ,
人名,そうてんてっきじぇねらるはろうぃんるね,【蒼天鉄騎】ジェネラルハロウィン・ルネ,
人名,そうまなるみ,相馬成美,
人名,そくしつき,速疾鬼,
人名,ぞーやあぜふ,ゾーヤ・アゼフ,
人名,たいせいやしありー,【耐聖夜】シアリー,
人名,たいそうぶのようせいあいののぞみ,【体操部の妖精】藍野のぞみ,
人名,たいましんねんいがわあさぎ,【対魔新年】井河アサギ,
人名,たいまにんあさぎぜろいがわあさぎ,【対魔忍アサギZERO】井河アサギ,
人名,たいまにんたかぎさや,【対魔忍】高城沙耶,
人名,たいまにんぶすじまさえこ,【対魔忍】毒島冴子,
人名,たいまにんみやもとうらら,【対魔忍】宮本麗,
人名,たいまにんめいどいそざきいおり,【対魔忍メイド】磯咲伊織,
人名,たいまにんらいぶらりー,対魔忍ライブラリー,
人名,たいまにんりゅうぜんともこ,【対魔忍】龍前トモコ,
人名,たいまにんれゔぃ,【対魔忍】レヴィ,
人名,たいまにんれヴぃ,【対魔忍】レヴィ,
人名,たかつかさみこと,鷹司みこと,
人名,たかねのはなあきやまりんこ,【高嶺の花】秋山凜子,
人名,たつどしむすめたつみやはいり,【辰年娘】竜宮ハイリ,
人名,たつみやはいり,竜宮ハイリ,
人名,たていしよしみ,館石芳美,
人名,たてぬおもいはやしざきみやこ,【断てぬ想い】林崎宮子,
人名,たまも,玉藻,
人名,たよられすけっときせほたる,【頼られ助っ人】喜瀬蛍,
人名,たんていのきゅうじつくろーんあさぎ,【探偵の休日】クローンアサギ,
人名,たんどくせんにゅうまきしまあやめ,【単独潜入】槇島あやめ,
人名,たんようか,丹陽華,
人名,たんれんふうまあまね,【鍛錬】ふうま天音,
人名,だいどうじなみ,大道寺なみ,
人名,だじゃめ,ダジャメ,
人名,だつへやどろれす,【脱部屋】ドロレス,
人名,だらくのらいげきみずきゆきかぜ,【堕落の雷撃】水城ゆきかぜ,
人名,だんがんぶとうあんりーどぼにー,【弾丸舞踏】アンリード・ボニー,
人名,ちある,チアル,
人名,ちっぱいしずくおおしましずく,【ちっぱい雫】大島雫,
人名,ちまみれのばれんたいんそにあ,【血塗れのバレンタイン】ソニア,
人名,ちょうおんそくべーしすといがわさくら,【超音速ベーシスト】井河さくら,
人名,ちょうこうせんにんはるかせんにんはるか,【超昂閃忍ハルカ】閃忍ハルカ,
人名,ちょうやたがらすだいおうはつかぜ,【超ヤタガラス大王】ハツカゼ,
人名,ちょこきょうしこうさかしずる,【チョコ教師】高坂静流,
人名,ちょこっとつまみぐいあめたにしいな,【チョコっとつまみ食い】飴谷しいな,
人名,ちょとつもうしんなかもりななか,【猪突猛進】仲森奈々華,
人名,ちんしゅんたお,陳春桃,
人名,ちーぱおとらじろー,【旗袍】トラジロー,
人名,つかのまのきゅうかきりはらじゅんこ,【束の間の休暇】霧原純子,
人名,つしまゆきこ,津島優紀子,
人名,つづるきみこと,綴木みこと,
人名,つばき,ツバキ,
人名,つゔぁいみしぇあしるきーす,【ツヴァイ】ミシェア・シルキース,
人名,つヴぁいみしぇあしるきーす,【ツヴァイ】ミシェア・シルキース,
人名,てぃなうぉーれる,ティナ・ウォーレル,
人名,てっかいんかをる,鉄華院カヲル,
人名,てづくりちょこどなばろうず,【手作りチョコ】ドナ・バロウズ,
人名,てんいむほうあやめ,天射武砲あやめ,
人名,てんか,天華,
人名,てんからんついこうさかしずる,【天花乱墜】高坂静流,
人名,てんしんえいけついがわさくら,【天真影傑】井河さくら,
人名,てんたくるでぃあんどるあんじぇ,【テンタクルディアンドル】アンジェ,
人名,でゅあるおめがほりでぃあれっきぃ,【デュアルΩホリディ】アレッキィ,
人名,でんげきせっかんあれくとら,【電撃折檻】アレクトラ,
人名,でんじほうそうびせらすてす,【電磁砲装備】セラステス,
人名,でんそうききゅうろっか,【電装機弓】ロッカ,
人名,でーとびよりふうまさいか,【デート日和】ふうま災禍,
人名,とうかのけんじゃしゅゔぁりえ,【桃華の賢者】シュヴァリエ,
人名,とうかのけんじゃしゅヴぁりえ,【桃華の賢者】シュヴァリエ,
人名,とうごくえんあすたろと,【冬獄炎】アスタロト,
人名,とうじんとしつーみずはらはづき,【闘神都市II】瑞原葉月,
人名,とこなつばにーこうさかしずる,【常夏バニー】高坂静流,
人名,としこしれーすせな,【年越しレース】セナ,
人名,とそうのまかいきしいんぐりっど,【兎装の魔界騎士】イングリッド,
人名,とつきとうかいがわあさぎ,【10月10日】井河アサギ,
人名,とつきとうかみずきゆきかぜ,【10月10日】水城ゆきかぜ,
人名,とらじろー,トラジロー,
人名,とらのよめいりとらじろー,【トラの嫁入り】トラジロー,
人名,とりっくあんどとりっくみなさき,【トリック＆トリック】ミナサキ,
人名,とれいしー,トレイシー,
人名,とろけるちょこみれいゆ,【蕩けるチョコ】ミレイユ,
人名,どうけいとしんらいいんぐりっどあんどりーな,【憧憬と信頼】イングリッド＆リーナ,
人名,どうねんみちる,道念みちる,
人名,どくごくのじょおうやなぎむつほ,【毒獄の女王】柳六穂,
人名,どじっこめいどゆーりや,【ドジっ子メイド】ユーリヤ,
人名,どとんたいまにんしのはらまり,【土遁対魔忍】篠原まり,
人名,どなばろうず,ドナ・バロウズ,
人名,どばしごんざ,土橋権左,
人名,どらむひーろーみしぇあしるきーす,【ドラム・ヒーロー】ミシェア・シルキース,
人名,どりーむすぷらっしゃーあれっきぃ,【ドリームスプラッシャー】アレッキィ,
