# Game: ゼンレスゾーンゼロ (Code: zzz)
category_name,reading,word,description
名詞,げんぼく,玄墨,
名詞,げーむぼーる,ゲームボール,
名詞,こうばくされしもの,拘縛されし者,
地名,こくがんがいあとち,黒雁街跡地,
名詞,こくりゅうのけんじゃ,刻流の賢者,
名詞,こぐのすふぃあ,COGNOSPHERE,
名詞,こんとんのへゔぃめたる,混沌のヘヴィメタル,
名詞,さいげつのはくへん,歳月の薄片,
名詞,さいひょう,砕氷,
名詞,さつりくをつかむてのひら,殺戮を掴む掌,
名詞,さぷれっさーろくがた,サプレッサーVI型,
名詞,ざぼーると,ザ・ボールト,
名詞,ざんしんのせいろう,残心の青籠,
名詞,しえん,支援,
名詞,しきよ,式輿,
名詞,しきよぼうえいせん,式輿防衛戦,
名詞,しゃどうはーもにー,シャドウハーモニー,
名詞,しゅうまくのだんすしゅーず,終幕のダンスシューズ,
人名,しゅえん,朱鳶,
名詞,しょうげきりょく,衝撃力,
名詞,しょうふくのころ,招福の虎炉,
名詞,しょっくすたーでぃすこ,ショックスター・ディスコ,
名詞,しりおん,シリオン,
人名,しるばーそるじゃーあんびー,シルバーソルジャー・アンビー,
地名,しんえりーと,新エリー都,
名詞,しんえりーとこうがい,新エリー都郊外,
名詞,しんえりーとへようこそ,新エリー都へようこそ,
名詞,しんえりーとぼうえいぐん,新エリー都防衛軍,
名詞,しんくのもっくす,真紅のモックス,
名詞,しんしょくたい,侵蝕体,
人名,しーざー,シーザー,
人名,じぇーんどぅ,ジェーン・ドゥ,
人名,じゃすてぃんぶりんがー,ジャスティン・ブリンガー,
名詞,じゃとや,邪兎屋,
人名,じゅういちごう,11号,
人名,じゅういちごう,「11号」,
名詞,じゅうがのへゔぃめたる,獣牙のヘヴィメタル,
人名,じゅうはちごう,18号,
名詞,じゅんぜんたるぎせい,純然たる犠牲,
名詞,すいんぐじゃず,スイング・ジャズ,
名詞,すすりなくゆりかご,啜り泣くゆりかご,
名詞,すたーずおぶりら,スターズ・オブ・リラ,
名詞,すたーらいとえんじん,スターライトエンジン,
名詞,すとりーとすたー,ストリートスター,
名詞,せいきばんへんしんそうち,正規版変身装置,
名詞,せいじゃくのあすとら,静寂のアストラ,
名詞,せいめいのとりかご,青溟の鳥籠,
名詞,せきがぐみ,赤牙組,
人名,せす,セス,
人名,せすろーうぇる,セス・ローウェル,
名詞,せんめんのらくじつ,千面の落日,
人名,ぜろごうあんびー,0号・アンビー,
名詞,ぜろごうほろう,零号ホロウ,
名詞,ぜんれすぞーんぜろ,ゼンレスゾーンゼロ,
人名,そうかく,蒼角,
名詞,そうかん,霜寒,
名詞,そうせいのなみだ,双生の涙,
名詞,そうるろっく,ソウル・ロック,
名詞,たいほろうじむとくべつこうどうぶだいろっか,対ホロウ事務特別行動部第六課,
名詞,たいほろうろっか,対ホロウ6課,
名詞,だっこんのめいもく,奪魂の瞑目,
名詞,ちつじょのまもりてとっかがた,秩序の守りて・特化型,
名詞,ちょうきへい,澄輝坪,
名詞,ちょうらくかえん,凋落花園,
名詞,ちょうりつちゅーなー,調律チューナー,
人名,ちょっぷたいしょう,チョップ大将,
人名,ちんい,青衣,
人名,ちんいー,青衣,
人名,ちーふーふー,橘福福,
人名,つきしろやなぎ,月城柳,
名詞,つーるどいんふぇるの,ツール・ド・インフェルノ,
名詞,でぃーぷしーびじたー,ディープシー・ビジター,
名詞,でまらしきでんちにがた,デマラ式電池II型,
名詞,でんげきりっぷぐろす,電撃リップグロス,
名詞,とくむそうさはん,特務捜査班,
名詞,としちつじょぶそうさか,都市秩序部捜査課,
名詞,とっぷすざいせいゆにおん,TOPS財政ユニオン,
人名,とりがー,トリガー,
人名,とりがー,「トリガー」,
名詞,とりはゆめへとはばたいて,鳥は夢へと羽ばたいて,
名詞,どらいばでぃすく,ドライバディスク,
名詞,どりるりぐれっどしゃふと,ドリルリグ-レッドシャフト,
名詞,なみだとかこをうめて,涙と過去を埋めて,
名詞,なんちゃってすたーらいとえんじん,なんちゃってスターライトエンジン,
人名,にこ,ニコ,
人名,にこでまら,ニコ・デマラ,
名詞,にとろふゅーえる,ニトロフューエル,
人名,にゃんきちちょうかん,にゃんきち長官,
人名,ねこまた,猫又,
人名,ねこみやまな,猫宮又奈,
名詞,ねずみいろのぶるーす,ネズミ色のブルース,
名詞,ねっしょう,熱傷,
名詞,ねんごくぎあ,燃獄ギア,
名詞,のいずていげんげんばん,ノイズ低減原盤,
名詞,のうしゅくがたれいきゃくえき,濃縮型冷却液,
名詞,はいふぁいげんばん,Hi-Fi原盤,
名詞,はうすきーぱー,ハウスキーパー,
名詞,はがねのにくきゅう,鋼の肉球,
名詞,はくぎじゅうこう,白祇重工,
名詞,はじらうあくめん,恥じらう悪面,
人名,はるまさ,悠真,
人名,ばれえきょうだい,バレエ兄弟,
地名,ばれえついんずまえ,バレエツインズ前,
人名,ばーにす,バーニス,
人名,ばーにすほわいと,バーニス・ホワイト,
名詞,ばーにんぐしぇいかー,バーニング・シェイカー,
人名,ぱいぱー,パイパー,
人名,ぱいぱーうぃーる,パイパー・ウィール,
人名,ぱえとーん,パエトーン,
名詞,ぱえとーんのうた,「パエトーン」の歌,
名詞,ぱふぁーえれくとろ,パファー・エレクトロ,
人名,ぱんいんふー,潘引壺,
人名,ひゅーご,ヒューゴ,
人名,ひゅーごゔらど,ヒューゴ・ヴラド,
名詞,びがーしりんだー,ビガー・シリンダー,
名詞,びくとりあかせい,ヴィクトリア家政,
名詞,びじょんこーぽれーしょん,ヴィジョン・コーポレーション,
人名,びっぐだでぃ,ビッグダディ,
人名,びびあん,ビビアン,
人名,びびあんばんしー,ビビアン・バンシー,
人名,びりー,ビリー,
人名,びりーきっど,ビリー・キッド,
人名,ふぇありー,Fairy,
名詞,ふぉんどー,紅豆,
人名,ふぉんらいかん,フォン・ライカン,
名詞,ふくごうこんぱいら,複合コンパイラ,
名詞,ふりーだむぶるーす,フリーダム・ブルース,
名詞,ぶりむすとーん,ブリムストーン,
人名,ぷるくら,プルクラ,
人名,ぷるくらふぇりーに,プルクラ・フェリーニ,
名詞,ぷろきし,プロキシ,
名詞,ぷろとぱんく,プロト・パンク,
名詞,へきれきのへゔぃめたる,霹靂のヘヴィメタル,
名詞,へるば,ヘルバ,
人名,べん,ベン,
人名,べんびがー,ベン・ビガー,
名詞,ぺーぱーかったー,ペーパーカッター,
名詞,ほしながれしんめいのはしるがごとく,星流れ、神鳴の奔るが如く,
人名,ほしみみやび,星見雅,
名詞,ほっとすぷりんぐ,ホットスプリング,
名詞,ほよばーす,HoYoverse,
名詞,ほよゔぁーす,HoYoverse,
名詞,ほるもんぱんく,ホルモン・パンク,
名詞,ほろう,ホロウ,
名詞,ほろうさいがい,ホロウ災害,
名詞,ほろうれいだー,ホロウレイダー,
名詞,ぼうきゃくのはいきょにて,忘却の廃墟にて,
名詞,ぼうご,防護,
名詞,ぼんぷ,ボンプ,
名詞,ぼんぷこいん,ボンプコイン,
名詞,ぽりくろーむ,ポリクローム,
人名,ますたーてぃん,マスター・ティン,
名詞,まないたのこい,まな板の鯉,
名詞,みかこうますたーてーぷ,未加工マスターテープ,
名詞,みがきぬかかれたきっさき,磨き抜かかれた切っ先,
名詞,みつりんのくいしんぼう,密林の食いしん坊,
名詞,みほよ,miHoYo,
名詞,めいは,命破,
名詞,もうしんするきば,猛進するキバ,
名詞,もぎじっせん,模擬実戦,
名詞,もっきんばーど,モッキンバード,
名詞,やまじしぐみ,山獅子組,
名詞,ゆうびのゔぁにてぃ,優美のヴァニティ,
名詞,ようけいかいがり,要警戒狩り,
人名,らいかん,ライカン,
人名,らいと,ライト,
名詞,らいめいがごときはっけ,雷鳴が如き八卦,
名詞,らてれむ,ラテレム,
名詞,らびっとちゃーじゃー,ラビットチャージャー,
人名,りな,リナ,
名詞,りぼるばーろーたー,リボルバーローター,
人名,りん,リン,
人名,るしあーなおくしすぃーすておどろでもんてふぃーの,ルシアーナ・オクシスィース・テオドロ・デ・モンテフィーノ,
人名,るしあーなでもんてふぃーの,ルシアーナ・デ・モンテフィーノ,
地名,るみなすすくえあ,ルミナススクエア,
人名,るーしー,ルーシー,
人名,ろくごう,06号,
地名,ろくぶんがい,六分街,
名詞,ゔぃくとりあかせい,ヴィクトリア家政,
名詞,ゔぃじょんこーぽれーしょん,ヴィジョン・コーポレーション,
